Date,Open,High,Low,Close,Adj Close,Volume
2015-04-28,20690.000000,20940.000000,20660.000000,20785.000000,19914.164063,456000
2015-04-30,20600.000000,20895.000000,20275.000000,20320.000000,19468.648438,659700
2015-05-01,20120.000000,20545.000000,20005.000000,20255.000000,19406.371094,772700
2015-05-07,19755.000000,19885.000000,19550.000000,19740.000000,18912.947266,861400
2015-05-08,21045.000000,21610.000000,20670.000000,21155.000000,20268.664063,2719000
2015-05-11,21015.000000,21105.000000,20425.000000,20595.000000,19732.125000,1344200
2015-05-12,20735.000000,20830.000000,20470.000000,20805.000000,19933.328125,560300
2015-05-13,20750.000000,22310.000000,20670.000000,22210.000000,21279.460938,1452500
2015-05-14,21830.000000,23180.000000,21675.000000,22520.000000,21576.470703,1816800
2015-05-15,22795.000000,23095.000000,22445.000000,22770.000000,21815.996094,997800
2015-05-18,22800.000000,22850.000000,22400.000000,22455.000000,21514.197266,844000
2015-05-19,22265.000000,22350.000000,21850.000000,22050.000000,21126.164063,915100
2015-05-20,21800.000000,22015.000000,21550.000000,21795.000000,20881.847656,1031300
2015-05-21,21765.000000,21860.000000,21630.000000,21630.000000,20723.759766,518400
2015-05-22,21645.000000,21750.000000,20920.000000,21330.000000,20436.330078,1489300
2015-05-25,21450.000000,21785.000000,21195.000000,21410.000000,20512.980469,689300
2015-05-26,21325.000000,21505.000000,21200.000000,21235.000000,20345.310547,525500
2015-05-27,21370.000000,21410.000000,20750.000000,20760.000000,19890.210938,1014900
2015-05-28,20820.000000,20855.000000,20570.000000,20830.000000,19957.279297,794100
2015-05-29,20700.000000,21350.000000,20660.000000,21120.000000,20235.128906,1068600
2015-06-01,20900.000000,21580.000000,20855.000000,21485.000000,20584.835938,623300
2015-06-02,21500.000000,21810.000000,21035.000000,21095.000000,20211.173828,733700
2015-06-03,20995.000000,21250.000000,20800.000000,20950.000000,20072.250000,515100
2015-06-04,21000.000000,21240.000000,20950.000000,21190.000000,20302.197266,485100
2015-06-05,20890.000000,21035.000000,20645.000000,20880.000000,20005.185547,710400
2015-06-08,21065.000000,21080.000000,20760.000000,20820.000000,19947.701172,587000
2015-06-09,20660.000000,20675.000000,20200.000000,20200.000000,19353.675781,675700
2015-06-10,20500.000000,20715.000000,20160.000000,20160.000000,19315.349609,772200
2015-06-11,20195.000000,20425.000000,19990.000000,20000.000000,19162.052734,909900
2015-06-12,19905.000000,20625.000000,19835.000000,20505.000000,19645.896484,996300
2015-06-15,20290.000000,20650.000000,20260.000000,20320.000000,19468.648438,470500
2015-06-16,20490.000000,20580.000000,20325.000000,20350.000000,19497.388672,429100
2015-06-17,20230.000000,20350.000000,19770.000000,19875.000000,19042.291016,668400
2015-06-18,19900.000000,20035.000000,19515.000000,19515.000000,18697.371094,575900
2015-06-19,19800.000000,19910.000000,19670.000000,19735.000000,18908.154297,336200
2015-06-22,19905.000000,20060.000000,19795.000000,20000.000000,19162.052734,515800
2015-06-23,20350.000000,20950.000000,20315.000000,20950.000000,20072.250000,856100
2015-06-24,21000.000000,21090.000000,20765.000000,20880.000000,20005.185547,775300
2015-06-25,20915.000000,21745.000000,20905.000000,21420.000000,20522.558594,984100
2015-06-26,21490.000000,21935.000000,21440.000000,21780.000000,20867.476563,1209900
2015-06-29,20985.000000,21250.000000,20815.000000,20990.000000,20110.576172,963500
2015-06-30,20600.000000,20785.000000,20330.000000,20470.000000,19612.363281,956300
2015-07-01,20705.000000,21100.000000,20705.000000,21045.000000,20163.271484,564700
2015-07-02,21185.000000,21485.000000,21005.000000,21050.000000,20168.058594,623600
2015-07-03,21035.000000,21075.000000,20660.000000,20895.000000,20019.556641,424800
2015-07-06,20400.000000,20580.000000,20235.000000,20235.000000,19387.208984,506600
2015-07-07,20585.000000,20675.000000,20285.000000,20345.000000,19492.599609,383900
2015-07-08,20305.000000,20585.000000,19840.000000,19840.000000,19008.755859,982000
2015-07-09,19500.000000,20100.000000,19205.000000,19770.000000,18941.689453,983600
2015-07-10,20000.000000,20345.000000,19490.000000,19515.000000,18697.371094,869400
2015-07-13,20110.000000,20390.000000,19320.000000,19805.000000,18975.220703,1526600
2015-07-14,19965.000000,20045.000000,19625.000000,19735.000000,18908.154297,912100
2015-07-15,19785.000000,20445.000000,19745.000000,20225.000000,19377.625000,949000
2015-07-16,20435.000000,21115.000000,20320.000000,21010.000000,20129.736328,1034500
2015-07-17,21345.000000,21545.000000,21020.000000,21300.000000,20407.587891,1078400
2015-07-21,21100.000000,21880.000000,21050.000000,21755.000000,20843.525391,794800
2015-07-22,21460.000000,21620.000000,21385.000000,21470.000000,20570.464844,566200
2015-07-23,21650.000000,21880.000000,21605.000000,21880.000000,20963.287109,571600
2015-07-24,21900.000000,22100.000000,21615.000000,21755.000000,20843.525391,647300
2015-07-27,21400.000000,21425.000000,20770.000000,20835.000000,19962.068359,752000
2015-07-28,20700.000000,20990.000000,20490.000000,20725.000000,19856.677734,535700
2015-07-29,20945.000000,20970.000000,20500.000000,20500.000000,19641.101563,360700
2015-07-30,22000.000000,22450.000000,21460.000000,22195.000000,21265.087891,1867200
2015-07-31,22190.000000,22300.000000,21800.000000,21810.000000,20896.220703,758500
2015-08-03,21770.000000,22275.000000,21705.000000,22185.000000,21255.505859,541500
2015-08-04,22250.000000,22420.000000,22190.000000,22320.000000,21384.851563,677600
2015-08-05,22500.000000,23175.000000,22425.000000,23000.000000,22036.359375,985500
2015-08-06,23000.000000,23180.000000,22875.000000,22950.000000,21988.455078,799300
2015-08-07,23200.000000,23435.000000,22965.000000,23275.000000,22299.839844,652600
2015-08-10,23315.000000,24600.000000,23220.000000,24600.000000,23569.328125,1225500
2015-08-11,24900.000000,26050.000000,24385.000000,24685.000000,23650.763672,1917400
2015-08-12,24695.000000,25230.000000,23850.000000,24320.000000,23301.058594,1033400
2015-08-13,23995.000000,24550.000000,23895.000000,24205.000000,23190.875000,622500
2015-08-14,24045.000000,24180.000000,23550.000000,24025.000000,23018.419922,636900
2015-08-17,24360.000000,24895.000000,24270.000000,24555.000000,23526.210938,539500
2015-08-18,24490.000000,24895.000000,24355.000000,24750.000000,23713.044922,535500
2015-08-19,24920.000000,25695.000000,24710.000000,24800.000000,23760.947266,1036400
2015-08-20,25170.000000,25530.000000,24875.000000,24915.000000,23871.126953,780000
2015-08-21,24300.000000,24465.000000,23580.000000,23720.000000,22726.193359,1036600
2015-08-24,22690.000000,23100.000000,21765.000000,21790.000000,20877.058594,1819200
2015-08-25,21140.000000,23430.000000,21070.000000,22350.000000,21413.595703,1793000
2015-08-26,22610.000000,23945.000000,22610.000000,23880.000000,22879.492188,1123100
2015-08-27,23995.000000,24400.000000,23275.000000,23355.000000,22376.488281,1038000
2015-08-28,24490.000000,24685.000000,23700.000000,24170.000000,23157.341797,859800
2015-08-31,24325.000000,25250.000000,24010.000000,25010.000000,23962.148438,1063800
2015-09-01,24835.000000,25170.000000,23800.000000,23865.000000,22865.121094,1068200
2015-09-02,23300.000000,24535.000000,23210.000000,23770.000000,22774.101563,859000
2015-09-03,24180.000000,24305.000000,23445.000000,23515.000000,22529.785156,715200
2015-09-04,23805.000000,23875.000000,22950.000000,23175.000000,22204.029297,820600
2015-09-07,22700.000000,23065.000000,22460.000000,22855.000000,21897.435547,683100
2015-09-08,23055.000000,23295.000000,22320.000000,22355.000000,21418.384766,725400
2015-09-09,23300.000000,23600.000000,22965.000000,23600.000000,22611.220703,798100
2015-09-10,23290.000000,23490.000000,22910.000000,23405.000000,22424.394531,784100
2015-09-11,23000.000000,23705.000000,23000.000000,23070.000000,22103.427734,1143100
2015-09-14,23250.000000,23335.000000,22715.000000,22915.000000,21954.923828,435200
2015-09-15,23105.000000,23175.000000,22525.000000,22620.000000,21672.279297,714700
2015-09-16,23000.000000,23025.000000,21380.000000,21645.000000,20738.132813,1004500
2015-09-17,21800.000000,21815.000000,20945.000000,21295.000000,20402.794922,1271500
2015-09-18,21360.000000,21580.000000,20905.000000,21055.000000,20172.853516,696200
2015-09-24,20600.000000,20875.000000,20180.000000,20180.000000,19334.509766,1071400
2015-09-25,20540.000000,20640.000000,20065.000000,20510.000000,19650.685547,660800
2015-09-28,20510.000000,20740.000000,19995.000000,20100.000000,19286.074219,623200
2015-09-29,19805.000000,19980.000000,19180.000000,19310.000000,18528.060547,781200
2015-09-30,19710.000000,20230.000000,19640.000000,20060.000000,19247.691406,604900
2015-10-01,20415.000000,20850.000000,20170.000000,20710.000000,19871.373047,735200
2015-10-02,20510.000000,21025.000000,20295.000000,20925.000000,20077.664063,468000
2015-10-05,21205.000000,21495.000000,21060.000000,21420.000000,20552.623047,534600
2015-10-06,21800.000000,21970.000000,21370.000000,21445.000000,20576.609375,438200
2015-10-07,21510.000000,21575.000000,20930.000000,21085.000000,20231.187500,535100
2015-10-08,21105.000000,21140.000000,20755.000000,20830.000000,19986.513672,378700
2015-10-09,21000.000000,21400.000000,20720.000000,21380.000000,20514.240234,495300
2015-10-13,21390.000000,22110.000000,21335.000000,22045.000000,21152.312500,560600
2015-10-14,21870.000000,22300.000000,21290.000000,21370.000000,20504.646484,648200
2015-10-15,21480.000000,22095.000000,21310.000000,21975.000000,21085.148438,498500
2015-10-16,22460.000000,23145.000000,22385.000000,22845.000000,21919.916016,900500
2015-10-19,23175.000000,23470.000000,23005.000000,23270.000000,22327.708984,650600
2015-10-20,23095.000000,23350.000000,22815.000000,23300.000000,22356.492188,549700
2015-10-21,23500.000000,23570.000000,22955.000000,23360.000000,22414.062500,628200
2015-10-22,23185.000000,23465.000000,23085.000000,23165.000000,22226.960938,306800
2015-10-23,23700.000000,23850.000000,23580.000000,23615.000000,22658.736328,537700
2015-10-26,23920.000000,24360.000000,23855.000000,24010.000000,23037.744141,714900
2015-10-27,23900.000000,23925.000000,23210.000000,23235.000000,22294.126953,663600
2015-10-28,22960.000000,23190.000000,22320.000000,23010.000000,22078.234375,703600
2015-10-29,23600.000000,23615.000000,20085.000000,20945.000000,20096.857422,3983200
2015-10-30,20300.000000,20300.000000,19010.000000,19480.000000,18691.179688,3939800
2015-11-02,19305.000000,19650.000000,18935.000000,19415.000000,18628.810547,1909400
2015-11-04,19695.000000,19885.000000,19465.000000,19675.000000,18878.281250,1258200
2015-11-05,19800.000000,20015.000000,19715.000000,19925.000000,19118.160156,1040900
2015-11-06,20100.000000,20130.000000,19745.000000,20025.000000,19214.109375,809800
2015-11-09,20350.000000,20825.000000,20250.000000,20820.000000,19976.917969,1092100
2015-11-10,20615.000000,20730.000000,20260.000000,20400.000000,19573.925781,733600
2015-11-11,20400.000000,20660.000000,20370.000000,20530.000000,19698.662109,521500
2015-11-12,20500.000000,20500.000000,20080.000000,20080.000000,19266.882813,792600
2015-11-13,19970.000000,20300.000000,19835.000000,20185.000000,19367.632813,492900
2015-11-16,19685.000000,19700.000000,19375.000000,19450.000000,18662.392578,929200
2015-11-17,19655.000000,19685.000000,19235.000000,19250.000000,18470.492188,1027200
2015-11-18,19330.000000,19410.000000,19030.000000,19270.000000,18489.681641,731300
2015-11-19,19445.000000,19445.000000,19155.000000,19260.000000,18480.085938,567100
2015-11-20,19250.000000,19365.000000,19120.000000,19365.000000,18580.835938,630200
2015-11-24,19300.000000,19420.000000,19215.000000,19325.000000,18542.453125,521500
2015-11-25,19165.000000,19550.000000,19160.000000,19435.000000,18648.001953,665500
2015-11-26,19530.000000,19865.000000,19530.000000,19680.000000,18883.082031,516200
2015-11-27,19665.000000,19700.000000,19185.000000,19230.000000,18451.302734,677000
2015-11-30,19190.000000,19200.000000,18905.000000,18905.000000,18139.466797,708900
2015-12-01,19000.000000,19345.000000,19000.000000,19235.000000,18456.099609,701200
2015-12-02,19190.000000,19385.000000,19095.000000,19330.000000,18547.253906,444600
2015-12-03,19260.000000,19535.000000,19170.000000,19340.000000,18556.847656,717600
2015-12-04,19045.000000,19165.000000,18930.000000,18980.000000,18211.427734,663600
2015-12-07,19000.000000,19115.000000,18870.000000,18910.000000,18144.261719,598600
2015-12-08,18850.000000,18960.000000,18265.000000,18355.000000,17611.736328,867200
2015-12-09,18300.000000,18850.000000,18295.000000,18675.000000,17918.779297,829800
2015-12-10,18360.000000,18435.000000,18065.000000,18215.000000,17477.402344,675500
2015-12-11,18000.000000,18310.000000,17900.000000,18035.000000,17304.691406,662700
2015-12-14,17515.000000,17685.000000,17340.000000,17655.000000,16940.080078,631600
2015-12-15,17345.000000,17425.000000,16910.000000,16910.000000,16225.249023,1304400
2015-12-16,17130.000000,17250.000000,16950.000000,17105.000000,16412.353516,1025300
2015-12-17,17330.000000,17380.000000,17140.000000,17170.000000,16474.722656,726600
2015-12-18,17020.000000,17500.000000,16755.000000,16775.000000,16095.713867,1101800
2015-12-21,16500.000000,16595.000000,16210.000000,16520.000000,15851.040039,986100
2015-12-22,16415.000000,16480.000000,16160.000000,16260.000000,15601.568359,699500
2015-12-24,16240.000000,16565.000000,16075.000000,16100.000000,15448.048828,963900
2015-12-25,16095.000000,16340.000000,16075.000000,16220.000000,15563.190430,429600
2015-12-28,16340.000000,16620.000000,16315.000000,16450.000000,15783.875977,499300
2015-12-29,16365.000000,17015.000000,16365.000000,16945.000000,16258.831055,759700
2015-12-30,17005.000000,17160.000000,16740.000000,16755.000000,16076.526367,467600
2016-01-04,16550.000000,17180.000000,16550.000000,16655.000000,15980.574219,739400
2016-01-05,16500.000000,16705.000000,16365.000000,16410.000000,15745.497070,515700
2016-01-06,15900.000000,15940.000000,15030.000000,15160.000000,14546.113281,1810900
2016-01-07,15340.000000,15640.000000,15190.000000,15225.000000,14608.480469,1171000
2016-01-08,15150.000000,15745.000000,15125.000000,15370.000000,14747.608398,1024500
2016-01-12,14970.000000,14995.000000,14455.000000,14460.000000,13874.458984,1278900
2016-01-13,15180.000000,15620.000000,15105.000000,15395.000000,14771.597656,1142900
2016-01-14,14820.000000,14960.000000,14590.000000,14825.000000,14224.678711,822700
2016-01-15,15125.000000,15300.000000,14740.000000,14870.000000,14267.857422,565800
2016-01-18,14270.000000,14755.000000,14260.000000,14660.000000,14066.360352,699600
2016-01-19,15595.000000,15990.000000,15400.000000,15990.000000,15342.502930,1492400
2016-01-20,15635.000000,15830.000000,14800.000000,14865.000000,14263.059570,1486000
2016-01-21,15000.000000,15755.000000,14740.000000,14750.000000,14152.715820,1219300
2016-01-22,15450.000000,15955.000000,15140.000000,15935.000000,15289.730469,1289400
2016-01-25,16335.000000,16390.000000,15845.000000,15965.000000,15318.515625,798100
2016-01-26,15660.000000,16155.000000,15530.000000,15800.000000,15160.196289,1092600
2016-01-27,16200.000000,16250.000000,15690.000000,15780.000000,15141.006836,903800
2016-01-28,15940.000000,15970.000000,15570.000000,15570.000000,14939.509766,653900
2016-01-29,15690.000000,16870.000000,15640.000000,16655.000000,15980.574219,1607900
2016-02-01,17200.000000,17380.000000,16905.000000,17305.000000,16604.251953,864400
2016-02-02,17105.000000,17300.000000,16930.000000,17175.000000,16479.517578,747400
2016-02-03,17480.000000,18000.000000,16430.000000,16885.000000,16201.261719,1720000
2016-02-04,16565.000000,17595.000000,16455.000000,17195.000000,16498.708984,1381700
2016-02-05,16920.000000,17255.000000,16755.000000,17040.000000,16349.985352,721500
2016-02-08,16650.000000,17450.000000,16605.000000,17365.000000,16661.824219,662800
2016-02-09,16420.000000,16550.000000,15740.000000,15835.000000,15193.779297,1005700
2016-02-10,15760.000000,16075.000000,14985.000000,15250.000000,14632.468750,1037800
2016-02-12,14595.000000,14690.000000,14000.000000,14350.000000,13768.912109,1367400
2016-02-15,15350.000000,15860.000000,15110.000000,15750.000000,15112.221680,902800
2016-02-16,15570.000000,16190.000000,15505.000000,15920.000000,15275.336914,634500
2016-02-17,15935.000000,16290.000000,15295.000000,15610.000000,14977.890625,926000
2016-02-18,16310.000000,16690.000000,16225.000000,16540.000000,15870.231445,829600
2016-02-19,16385.000000,16400.000000,15880.000000,16030.000000,15380.883789,580400
2016-02-22,16200.000000,16595.000000,16130.000000,16495.000000,15827.054688,708500
2016-02-23,16670.000000,16770.000000,16280.000000,16310.000000,15649.545898,652900
2016-02-24,15945.000000,16315.000000,15675.000000,16090.000000,15438.455078,634800
2016-02-25,16085.000000,16340.000000,16060.000000,16225.000000,15567.988281,483300
2016-02-26,16400.000000,16440.000000,15970.000000,15970.000000,15323.313477,488000
2016-02-29,15245.000000,16350.000000,15110.000000,15815.000000,15174.588867,1688200
2016-03-01,15590.000000,15790.000000,15060.000000,15390.000000,14766.799805,1137200
2016-03-02,15890.000000,16080.000000,15475.000000,15940.000000,15294.527344,943800
2016-03-03,15995.000000,16600.000000,15815.000000,16600.000000,15927.801758,859300
2016-03-04,16640.000000,16710.000000,16490.000000,16665.000000,15990.169922,477600
2016-03-07,16745.000000,16750.000000,15760.000000,15805.000000,15164.995117,1177300
2016-03-08,15600.000000,15980.000000,15430.000000,15825.000000,15184.184570,717700
2016-03-09,15540.000000,15860.000000,15520.000000,15790.000000,15150.601563,459300
2016-03-10,16005.000000,16175.000000,15820.000000,16100.000000,15448.048828,624700
2016-03-11,15865.000000,16215.000000,15750.000000,16115.000000,15462.442383,659800
2016-03-14,16090.000000,16095.000000,15870.000000,15900.000000,15256.147461,642700
2016-03-15,16000.000000,16040.000000,15825.000000,15910.000000,15265.743164,555700
2016-03-16,15800.000000,16035.000000,15750.000000,15895.000000,15251.350586,443300
2016-03-17,16050.000000,16150.000000,15240.000000,15320.000000,14699.633789,908200
2016-03-18,15540.000000,15560.000000,15110.000000,15265.000000,14646.861328,898700
2016-03-22,15660.000000,16550.000000,15585.000000,16515.000000,15846.243164,1575600
2016-03-23,16685.000000,16790.000000,16245.000000,16350.000000,15687.925781,1135200
2016-03-24,16270.000000,17090.000000,16000.000000,16855.000000,16172.475586,1049800
2016-03-25,16725.000000,17070.000000,16660.000000,16815.000000,16134.095703,525400
2016-03-28,16840.000000,17075.000000,16745.000000,17065.000000,16373.970703,503000
2016-03-29,16945.000000,16960.000000,16560.000000,16800.000000,16233.859375,808800
2016-03-30,16750.000000,16930.000000,16175.000000,16180.000000,15634.752930,951700
2016-03-31,16400.000000,16555.000000,16000.000000,16000.000000,15460.816406,667100
2016-04-01,16035.000000,16070.000000,15335.000000,15395.000000,14876.206055,772400
2016-04-04,15260.000000,15730.000000,15180.000000,15370.000000,14852.047852,531500
2016-04-05,15300.000000,15455.000000,14990.000000,15020.000000,14513.841797,569700
2016-04-06,15010.000000,15240.000000,14825.000000,15095.000000,14586.314453,535500
2016-04-07,14990.000000,15540.000000,14955.000000,15530.000000,15006.656250,673800
2016-04-08,15250.000000,16000.000000,15205.000000,15795.000000,15262.726563,935400
2016-04-11,15790.000000,15890.000000,15450.000000,15855.000000,15320.704102,490300
2016-04-12,15925.000000,16350.000000,15870.000000,16325.000000,15774.865234,575000
2016-04-13,16500.000000,16595.000000,16170.000000,16215.000000,15668.572266,618400
2016-04-14,16780.000000,17150.000000,16685.000000,16875.000000,16306.331055,1123900
2016-04-15,16705.000000,17050.000000,16570.000000,16905.000000,16335.319336,548800
2016-04-18,16100.000000,16565.000000,16100.000000,16420.000000,15866.664063,558500
2016-04-19,16850.000000,17095.000000,16740.000000,17000.000000,16427.119141,577200
2016-04-20,17210.000000,17545.000000,16960.000000,17220.000000,16639.705078,855100
2016-04-21,17450.000000,17475.000000,17315.000000,17460.000000,16871.615234,512700
2016-04-22,17200.000000,17305.000000,16935.000000,17140.000000,16562.402344,749400
2016-04-25,17230.000000,17250.000000,16840.000000,16890.000000,16320.826172,655600
2016-04-26,16710.000000,16880.000000,16525.000000,16665.000000,16103.408203,575400
2016-04-27,16555.000000,16640.000000,16360.000000,16520.000000,15963.293945,517800
2016-04-28,15550.000000,15790.000000,15040.000000,15155.000000,14644.292969,2191000
2016-05-02,14675.000000,15050.000000,14675.000000,14935.000000,14431.707031,1158200
2016-05-06,14940.000000,15205.000000,14875.000000,14990.000000,14484.852539,815600
2016-05-09,15155.000000,15425.000000,15085.000000,15220.000000,14707.103516,612500
2016-05-10,15250.000000,15400.000000,15015.000000,15170.000000,14658.788086,626100
2016-05-11,15360.000000,15400.000000,15155.000000,15200.000000,14687.778320,412800
2016-05-12,15005.000000,15565.000000,14910.000000,15565.000000,15040.476563,588500
2016-05-13,15685.000000,15735.000000,15350.000000,15350.000000,14832.721680,461400
2016-05-16,15540.000000,15845.000000,15450.000000,15605.000000,15079.128906,456900
2016-05-17,15560.000000,16010.000000,15520.000000,16005.000000,15465.649414,510400
2016-05-18,15915.000000,16370.000000,15885.000000,16130.000000,15586.436523,604400
2016-05-19,16360.000000,16490.000000,16230.000000,16340.000000,15789.360352,442400
2016-05-20,16160.000000,16400.000000,16045.000000,16365.000000,15813.516602,322800
2016-05-23,16325.000000,16335.000000,15895.000000,16170.000000,15625.090820,394600
2016-05-24,16055.000000,16055.000000,15755.000000,15785.000000,15253.063477,468000
2016-05-25,15985.000000,16145.000000,15910.000000,15950.000000,15412.500977,335900
2016-05-26,16200.000000,16225.000000,15830.000000,15870.000000,15335.198242,276000
2016-05-27,15895.000000,16070.000000,15785.000000,15860.000000,15325.535156,511100
2016-05-30,16025.000000,16035.000000,15750.000000,16000.000000,15460.816406,385000
2016-05-31,16085.000000,16550.000000,16010.000000,16450.000000,15895.654297,989000
2016-06-01,16200.000000,16335.000000,15950.000000,16055.000000,15513.963867,535000
2016-06-02,16045.000000,16150.000000,15685.000000,15695.000000,15166.096680,673800
2016-06-03,15580.000000,15820.000000,15575.000000,15820.000000,15286.882813,323300
2016-06-06,15450.000000,15860.000000,15335.000000,15845.000000,15311.041992,432700
2016-06-07,15930.000000,16245.000000,15930.000000,16245.000000,15697.561523,429400
2016-06-08,16320.000000,16320.000000,16010.000000,16310.000000,15760.372070,485200
2016-06-09,16400.000000,16435.000000,16230.000000,16285.000000,15736.212891,397500
2016-06-10,16270.000000,16285.000000,16010.000000,16065.000000,15523.626953,479800
2016-06-13,15805.000000,15840.000000,15355.000000,15355.000000,14837.552734,488200
2016-06-14,15300.000000,15665.000000,15150.000000,15225.000000,14711.933594,536100
2016-06-15,15100.000000,15280.000000,14970.000000,15055.000000,14547.663086,448900
2016-06-16,15240.000000,15300.000000,14555.000000,14650.000000,14156.309570,615400
2016-06-17,14750.000000,14825.000000,14620.000000,14685.000000,14190.132813,599400
2016-06-20,14970.000000,15100.000000,14725.000000,14970.000000,14465.527344,505800
2016-06-21,14740.000000,15155.000000,14630.000000,15090.000000,14581.483398,401700
2016-06-22,15085.000000,15085.000000,14680.000000,14875.000000,14373.729492,496800
2016-06-23,14915.000000,15055.000000,14780.000000,14925.000000,14422.043945,422100
2016-06-24,15140.000000,15195.000000,13605.000000,13800.000000,13334.955078,919500
2016-06-27,14000.000000,14240.000000,13725.000000,13865.000000,13397.763672,1030200
2016-06-28,13515.000000,13990.000000,13360.000000,13835.000000,13368.775391,825600
2016-06-29,14000.000000,14480.000000,13975.000000,14475.000000,13987.207031,660600
2016-06-30,14750.000000,14975.000000,14585.000000,14585.000000,14093.501953,575900
2016-07-01,14705.000000,14810.000000,14535.000000,14660.000000,14165.972656,441100
2016-07-04,14620.000000,14835.000000,14525.000000,14810.000000,14310.919922,313300
2016-07-05,14695.000000,14800.000000,14390.000000,14490.000000,14001.703125,421200
2016-07-06,14005.000000,14405.000000,13835.000000,14380.000000,13895.409180,578200
2016-07-07,14390.000000,14945.000000,14230.000000,14935.000000,14431.707031,759700
2016-07-08,16435.000000,16670.000000,15885.000000,16270.000000,15721.718750,2924700
2016-07-11,18595.000000,20270.000000,18390.000000,20260.000000,19577.261719,7478900
2016-07-12,21800.000000,23045.000000,20155.000000,22840.000000,22070.318359,14181500
2016-07-13,21840.000000,22510.000000,21010.000000,21830.000000,21094.353516,10446900
2016-07-14,22500.000000,25960.000000,22310.000000,25300.000000,24447.417969,17595900
2016-07-15,26300.000000,27800.000000,25600.000000,27780.000000,26843.843750,17780100
2016-07-19,31350.000000,32700.000000,29055.000000,31770.000000,30699.386719,22663900
2016-07-20,29170.000000,29980.000000,26000.000000,27765.000000,26829.351563,26137300
2016-07-21,29000.000000,29280.000000,26735.000000,28000.000000,27056.429688,18304400
2016-07-22,27300.000000,29920.000000,27170.000000,28220.000000,27269.017578,25412600
2016-07-25,23720.000000,24555.000000,23220.000000,23220.000000,22437.509766,11321100
2016-07-26,22030.000000,23890.000000,21700.000000,23590.000000,22795.042969,16633600
2016-07-27,22800.000000,23240.000000,21905.000000,22305.000000,21553.347656,9722400
2016-07-28,22075.000000,22600.000000,20725.000000,21080.000000,20369.625000,14209600
2016-07-29,21000.000000,21780.000000,20440.000000,21505.000000,20780.306641,10889500
2016-08-01,20585.000000,21450.000000,20100.000000,20965.000000,20258.501953,7300600
2016-08-02,21400.000000,21520.000000,20890.000000,21005.000000,20297.154297,4641200
2016-08-03,20660.000000,21480.000000,20625.000000,21065.000000,20355.130859,5131700
2016-08-04,21300.000000,21370.000000,20930.000000,21225.000000,20509.740234,3022500
2016-08-05,21300.000000,21340.000000,20600.000000,20715.000000,20016.929688,2796700
2016-08-08,20715.000000,21320.000000,20460.000000,21280.000000,20562.886719,3731600
2016-08-09,21420.000000,22940.000000,21320.000000,22850.000000,22079.978516,9096300
2016-08-10,23015.000000,23360.000000,22410.000000,22780.000000,22012.339844,6186100
2016-08-12,23000.000000,23065.000000,21930.000000,22000.000000,21258.625000,3714500
2016-08-15,21950.000000,22265.000000,21665.000000,22065.000000,21321.433594,2280100
2016-08-16,22065.000000,22225.000000,21715.000000,21720.000000,20988.056641,2080400
2016-08-17,21775.000000,22720.000000,21760.000000,22700.000000,21935.035156,3690000
2016-08-18,22500.000000,23325.000000,22265.000000,22895.000000,22123.462891,4856100
2016-08-19,23150.000000,23235.000000,22065.000000,22200.000000,21451.886719,3599300
2016-08-22,22400.000000,22965.000000,22180.000000,22890.000000,22118.630859,3333800
2016-08-23,23045.000000,23045.000000,22355.000000,22595.000000,21833.574219,3037600
2016-08-24,22585.000000,22775.000000,22115.000000,22385.000000,21630.652344,2442600
2016-08-25,22185.000000,22475.000000,22135.000000,22240.000000,21490.539063,1502300
2016-08-26,22170.000000,22200.000000,21670.000000,21690.000000,20959.072266,1816700
2016-08-29,22090.000000,22455.000000,22020.000000,22410.000000,21654.806641,1902600
2016-08-30,22265.000000,22365.000000,22080.000000,22195.000000,21447.050781,1262900
2016-08-31,22500.000000,22775.000000,22340.000000,22675.000000,21910.880859,1715400
2016-09-01,22800.000000,23450.000000,22515.000000,23430.000000,22640.435547,2802200
2016-09-02,23300.000000,24180.000000,23300.000000,23820.000000,23017.291016,5677600
2016-09-05,24050.000000,24090.000000,23160.000000,23215.000000,22432.681641,3057000
2016-09-06,23295.000000,23605.000000,23225.000000,23550.000000,22756.392578,1588000
2016-09-07,23300.000000,24700.000000,23285.000000,24695.000000,23862.804688,5244000
2016-09-08,29195.000000,29200.000000,27060.000000,27955.000000,27012.945313,13540400
2016-09-09,27550.000000,27935.000000,27265.000000,27625.000000,26694.068359,6268400
2016-09-12,27300.000000,27570.000000,26450.000000,26690.000000,25790.576172,4716700
2016-09-13,26910.000000,27080.000000,25590.000000,25625.000000,24761.464844,6017700
2016-09-14,25600.000000,26335.000000,25375.000000,25755.000000,24887.083984,5213600
2016-09-15,25910.000000,26965.000000,25820.000000,26925.000000,26017.656250,5806600
2016-09-16,26605.000000,27320.000000,26305.000000,27065.000000,26152.937500,5174800
2016-09-20,26650.000000,27775.000000,26555.000000,27315.000000,26394.511719,4749300
2016-09-21,27295.000000,27450.000000,26700.000000,26995.000000,26085.298828,4462600
2016-09-23,26850.000000,27270.000000,26470.000000,27105.000000,26191.591797,3497000
2016-09-26,26945.000000,27030.000000,26630.000000,26675.000000,25776.080078,1810900
2016-09-27,26415.000000,27135.000000,26400.000000,27035.000000,26123.949219,3011500
